graph,delta,pi,layout_length,runtime_seconds
graph_108.json,34.6954128742218,7640,7570,6594,6513,363,396,0,312,34.64820146560669,SUCCESS
graph_108.json,8,3,200,34.706802
graph_109.json,31.870068311691284,7228,7129,6364,6213,361,396,0,286,31.826414346694946,SUCCESS
graph_109.json,8,3,200,31.87986
graph_11.json,0.057326555252075195,355,286,293,232,44,64,0,30,0.05629229545593262,SUCCESS
graph_11.json,8,3,20,0.057755
graph_110.json,34.15492272377014,7842,7728,6632,6534,371,396,0,312,34.10665583610535,SUCCESS
graph_110.json,8,3,200,34.165979
graph_111.json,64.68884634971619,25655,25470,23034,22859,551,591,0,280,64.59244585037231,SUCCESS
graph_111.json,8,3,200,64.701497
graph_112.json,85.24444818496704,23468,23324,21551,21419,557,591,0,305,85.14362502098083,SUCCESS
graph_112.json,8,3,200,85.259778
graph_113.json,74.49763536453247,23131,23010,21549,21388,559,591,0,308,74.40278005599976,SUCCESS
graph_113.json,8,3,200,74.512441
graph_114.json,74.04059982299805,25795,25612,23255,23099,558,591,0,303,73.945143699646,SUCCESS
graph_114.json,8,3,200,74.058449
graph_115.json,79.27479267120361,22263,22144,20516,20391,557,591,0,306,79.1690022945404,SUCCESS
graph_115.json,8,3,200,79.295362
graph_116.json,143.30050349235535,53035,52901,47717,47473,749,784,0,312,143.11489701271057,SUCCESS
graph_116.json,8,3,200,143.320496
graph_117.json,143.14253044128418,50858,50630,48851,48547,742,784,0,304,142.96202993392944,SUCCESS
graph_117.json,8,3,200,143.161084
graph_118.json,155.7998561859131,51195,51010,46336,46182,745,784,0,304,155.6155207157135,SUCCESS
graph_118.json,8,3,200,155.819124
graph_119.json,154.68393564224243,51335,51189,47309,47147,752,784,0,310,154.50097489356995,SUCCESS
graph_119.json,8,3,200,154.703317
graph_12.json,0.09478759765625,294,266,238,214,50,64,0,32,0.09366059303283691,SUCCESS
graph_12.json,8,3,20,0.095251
graph_120.json,126.88523006439209,51866,51370,47855,47424,734,784,0,294,126.70570421218872,SUCCESS
graph_120.json,8,3,200,126.902978
graph_13.json,0.04959726333618164,302,182,254,164,37,64,0,27,0.04863286018371582,SUCCESS
graph_13.json,8,3,20,0.050025
graph_14.json,0.058561086654663086,384,220,265,130,38,64,0,28,0.05757451057434082,SUCCESS
graph_14.json,8,3,20,0.058936
graph_15.json,0.06996321678161621,338,309,275,254,53,64,0,33,0.06878209114074707,SUCCESS
graph_15.json,8,3,20,0.070443
graph_16.json,0.3783583641052246,446,367,330,274,63,96,0,66,0.3760497570037842,SUCCESS
graph_16.json,8,3,50,0.379229
graph_17.json,0.5700364112854004,468,464,351,336,89,96,0,85,0.5670182704925537,SUCCESS
graph_17.json,8,3,50,0.571162
graph_18.json,0.43131065368652344,572,556,400,393,83,96,0,81,0.4285011291503906,SUCCESS
graph_18.json,8,3,50,0.432384
graph_19.json,0.48810768127441406,513,494,341,319,81,96,0,76,0.4853689670562744,SUCCESS
graph_19.json,8,3,50,0.489099
graph_2.json,0.03305363655090332,63,60,36,33,29,36,0,31,0.0326228141784668,SUCCESS
graph_2.json,8,3,20,0.03336
graph_20.json,0.5190777778625488,587,516,376,331,75,96,0,74,0.5164320468902588,SUCCESS
graph_20.json,8,3,50,0.520064
graph_21.json,0.9164807796478271,1493,1456,1140,1112,131,141,0,83,0.910346508026123,SUCCESS
graph_21.json,8,3,50,0.917931
graph_22.json,1.1304373741149902,1600,1582,1193,1179,132,141,0,86,1.1243109703063965,SUCCESS
graph_22.json,8,3,50,1.13199
graph_23.json,0.9722659587860107,1440,1370,1145,1052,114,141,0,73,0.9669287204742432,SUCCESS
graph_23.json,8,3,50,0.973535
graph_24.json,1.1606802940368652,1692,1653,1186,1152,125,141,0,72,1.1549243927001953,SUCCESS
graph_24.json,8,3,50,1.161969
graph_25.json,1.0391762256622314,1565,1480,1154,1077,123,141,0,75,1.0334041118621826,SUCCESS
graph_25.json,8,3,50,1.040501
graph_26.json,2.4140779972076416,2931,2906,2489,2470,170,184,0,81,2.4041452407836914,SUCCESS
graph_26.json,8,3,50,2.41636
graph_27.json,1.726470708847046,2758,2564,2271,2106,153,184,0,76,1.7174017429351807,SUCCESS
graph_27.json,8,3,50,1.728126
graph_28.json,2.174039363861084,2965,2903,2652,2601,168,184,0,76,2.1641571521759033,SUCCESS
graph_28.json,8,3,50,2.175687
graph_29.json,1.657010555267334,3122,3022,2718,2648,164,184,0,82,1.6470904350280762,SUCCESS
graph_29.json,8,3,50,1.658808
graph_3.json,0.023362159729003906,51,37,28,22,19,36,0,27,0.023010969161987305,SUCCESS
graph_3.json,8,3,20,0.023666
graph_30.json,2.019174337387085,2828,2771,2566,2450,163,184,0,75,2.0094010829925537,SUCCESS
graph_30.json,8,3,50,2.02084
graph_31.json,1.9540889263153076,940,926,786,783,128,136,0,113,1.9482295513153076,SUCCESS
graph_31.json,8,3,70,1.955956
graph_32.json,1.606529951095581,898,883,666,652,113,136,0,105,1.6014349460601807,SUCCESS
graph_32.json,8,3,70,1.608179
graph_33.json,1.4732675552368164,946,917,685,670,115,136,0,107,1.4680607318878174,SUCCESS
graph_33.json,8,3,70,1.474938
graph_34.json,1.4213571548461914,1057,1032,699,670,120,136,0,111,1.4157845973968506,SUCCESS
graph_34.json,8,3,70,1.423174
graph_35.json,1.1588988304138184,1258,1226,787,757,121,136,0,116,1.1534333229064941,SUCCESS
graph_35.json,8,3,70,1.160629
graph_36.json,3.199772357940674,3081,3005,2465,2378,181,201,0,105,3.1884260177612305,SUCCESS
graph_36.json,8,3,70,3.202492
graph_37.json,4.02534556388855,2784,2742,2289,2271,186,201,0,103,4.013657808303833,SUCCESS
graph_37.json,8,3,70,4.027635
graph_38.json,2.8424713611602783,2906,2810,2375,2277,176,201,0,105,2.8312127590179443,SUCCESS
graph_38.json,8,3,70,2.844736
graph_39.json,2.3440678119659424,3069,2948,2620,2534,174,201,0,106,2.33304500579834,SUCCESS
graph_39.json,8,3,70,2.346327
graph_4.json,0.02128744125366211,73,56,56,38,23,36,0,28,0.020902633666992188,SUCCESS
graph_4.json,8,3,20,0.021602
graph_40.json,2.4144301414489746,3069,2879,2506,2317,167,201,0,104,2.403752326965332,SUCCESS
graph_40.json,8,3,70,2.416593
graph_41.json,4.7538111209869385,6072,5885,5420,5244,235,264,0,99,4.734623432159424,SUCCESS
graph_41.json,8,3,70,4.756395
graph_42.json,4.574542284011841,5762,5499,5273,4983,225,264,0,104,4.556541442871094,SUCCESS
graph_42.json,8,3,70,4.577327
graph_43.json,6.868462800979614,6502,6498,5561,5561,256,264,0,122,6.847161054611206,SUCCESS
graph_43.json,8,3,70,6.872426
graph_44.json,6.455202102661133,5721,5706,5182,5165,248,264,0,112,6.434040546417236,SUCCESS
graph_44.json,8,3,70,6.458426
graph_45.json,4.673826217651367,6180,6088,4995,4947,243,264,0,111,4.654262065887451,SUCCESS
graph_45.json,8,3,70,4.676875
graph_46.json,4.389704942703247,1974,1925,1651,1629,172,196,0,155,4.378510236740112,SUCCESS
graph_46.json,8,3,100,4.392807
graph_47.json,4.015955209732056,2089,2016,1495,1437,172,196,0,139,4.0047430992126465,SUCCESS
graph_47.json,8,3,100,4.018789
graph_48.json,3.933720111846924,2233,2198,1515,1488,183,196,0,161,3.9218947887420654,SUCCESS
graph_48.json,8,3,100,3.93705
graph_49.json,4.3867881298065186,2003,1967,1673,1641,177,196,0,153,4.375456094741821,SUCCESS
graph_49.json,8,3,100,4.390332
graph_5.json,0.018561601638793945,68,39,41,25,16,36,0,26,0.018224477767944336,SUCCESS
graph_5.json,8,3,20,0.018872
graph_50.json,4.4380762577056885,2188,2160,1711,1668,174,196,0,156,4.426607608795166,SUCCESS
graph_50.json,8,3,100,4.441207
graph_51.json,10.390844583511353,5921,5872,4923,4880,276,291,0,160,10.365114450454712,SUCCESS
graph_51.json,8,3,100,10.395458
graph_52.json,10.005342245101929,5819,5752,5169,5121,267,291,0,144,9.98105502128601,SUCCESS
graph_52.json,8,3,100,10.009381
graph_53.json,9.836427450180054,6293,6223,5076,5003,265,291,0,158,9.811975955963135,SUCCESS
graph_53.json,8,3,100,9.841057
graph_54.json,8.567004680633545,6315,6188,5255,5159,273,291,0,155,8.541805982589722,SUCCESS
graph_54.json,8,3,100,8.571333
graph_55.json,10.241512298583984,5746,5620,4997,4934,269,291,0,153,10.216476440429688,SUCCESS
graph_55.json,8,3,100,10.246217
graph_56.json,15.642302751541138,13075,12967,10993,10830,357,384,0,157,15.598353385925293,SUCCESS
graph_56.json,8,3,100,15.648072
graph_57.json,12.939687252044678,12694,12449,10673,10510,354,384,0,146,12.895780086517334,SUCCESS
graph_57.json,8,3,100,12.944761
graph_58.json,17.00279998779297,12016,11883,10456,10290,351,384,0,143,16.959511280059814,SUCCESS
graph_58.json,8,3,100,17.008207
graph_59.json,16.20177412033081,12049,12018,10808,10783,362,384,0,160,16.15732479095459,SUCCESS
graph_59.json,8,3,100,16.207523
graph_6.json,0.04289102554321289,225,169,153,99,33,51,0,27,0.04220724105834961,SUCCESS
graph_6.json,8,3,20,0.043276
graph_60.json,15.88273286819458,13494,13404,11664,11545,361,384,0,144,15.838623762130737,SUCCESS
graph_60.json,8,3,100,15.888256
graph_61.json,6.8838207721710205,3096,3061,2498,2469,215,236,0,176,6.868112325668335,SUCCESS
graph_61.json,8,3,120,6.887804
graph_62.json,7.461203575134277,3006,2964,2343,2319,212,236,0,188,7.4451916217803955,SUCCESS
graph_62.json,8,3,120,7.465646
graph_63.json,6.768368482589722,3098,3058,2264,2232,215,236,0,181,6.752058506011963,SUCCESS
graph_63.json,8,3,120,6.772607
graph_64.json,6.268142223358154,3074,2995,2215,2147,208,236,0,178,6.252532005310059,SUCCESS
graph_64.json,8,3,120,6.272887
graph_65.json,7.318273067474365,3154,3096,2455,2420,215,236,0,185,7.302059888839722,SUCCESS
graph_65.json,8,3,120,7.322616
graph_66.json,15.954853057861328,8718,8671,7476,7417,327,351,0,179,15.919501781463623,SUCCESS
graph_66.json,8,3,120,15.960445
graph_67.json,15.010462284088135,8738,8582,8027,7878,320,351,0,185,14.973959684371948,SUCCESS
graph_67.json,8,3,120,15.016363
graph_68.json,17.650480270385742,8929,8856,7230,7193,331,351,0,186,17.61430788040161,SUCCESS
graph_68.json,8,3,120,17.657084
graph_69.json,14.993072032928467,8967,8858,7528,7449,324,351,0,181,14.957426309585571,SUCCESS
graph_69.json,8,3,120,15.004568
graph_7.json,0.042214393615722656,160,118,165,89,32,51,0,28,0.04151129722595215,SUCCESS
graph_7.json,8,3,20,0.042609
graph_70.json,19.023823261260986,8823,8773,7862,7816,327,351,0,182,18.98757529258728,SUCCESS
graph_70.json,8,3,120,19.029548
graph_71.json,29.755460262298584,18264,18179,15902,15760,440,464,0,172,29.694411516189575,SUCCESS
graph_71.json,8,3,120,29.762266
graph_72.json,27.62532138824463,18633,18447,16738,16581,435,464,0,192,27.562179803848267,SUCCESS
graph_72.json,8,3,120,27.633728
graph_73.json,29.276509523391724,17904,17693,16618,16391,433,464,0,190,29.21505904197693,SUCCESS
graph_73.json,8,3,120,29.284249
graph_74.json,30.162965297698975,19522,19315,17324,17141,432,464,0,185,30.102123737335205,SUCCESS
graph_74.json,8,3,120,30.170699
graph_75.json,34.353888750076294,18312,18210,17072,17033,442,464,0,182,34.291624546051025,SUCCESS
graph_75.json,8,3,120,34.361261
graph_76.json,14.9019935131073,4226,4177,3487,3446,267,296,0,229,14.876737117767334,SUCCESS
graph_76.json,8,3,150,14.909005
graph_77.json,15.150347232818604,4546,4525,3825,3818,287,296,0,239,15.122786521911621,SUCCESS
graph_77.json,8,3,150,15.157356
graph_78.json,16.539525747299194,3805,3760,3301,3282,267,296,0,228,16.513824701309204,SUCCESS
graph_78.json,8,3,150,16.546043
graph_79.json,14.41921329498291,4249,4195,3245,3217,279,296,0,233,14.3920156955719,SUCCESS
graph_79.json,8,3,150,14.426038
graph_8.json,0.059888601303100586,134,118,114,87,35,51,0,29,0.05920982360839844,SUCCESS
graph_8.json,8,3,20,0.060293
graph_80.json,12.920323848724365,4174,4077,3540,3506,265,296,0,220,12.895277500152588,SUCCESS
graph_80.json,8,3,150,12.926981
graph_81.json,29.098832845687866,13564,13391,11946,11781,402,441,0,213,29.04395079612732,SUCCESS
graph_81.json,8,3,150,29.107022
graph_82.json,37.85213804244995,13682,13627,12080,12018,413,441,0,242,37.79474401473999,SUCCESS
graph_82.json,8,3,150,37.86197
graph_83.json,32.741917848587036,12829,12715,11565,11445,415,441,0,230,32.685577392578125,SUCCESS
graph_83.json,8,3,150,32.751311
graph_84.json,29.421534538269043,15788,15663,13057,12880,413,441,0,208,29.365753650665283,SUCCESS
graph_84.json,8,3,150,29.429148
graph_85.json,34.38114142417908,13762,13706,12104,12020,424,441,0,240,34.322054624557495,SUCCESS
graph_85.json,8,3,150,34.391113
graph_86.json,59.25900173187256,27301,27061,25296,25160,550,584,0,222,59.16249752044678,SUCCESS
graph_86.json,8,3,150,59.270256
graph_87.json,51.237770080566406,29664,29481,26096,25931,556,584,0,218,51.1352334022522,SUCCESS
graph_87.json,8,3,150,51.249075
graph_88.json,56.95541477203369,28569,28342,25945,25756,543,584,0,220,56.85441517829895,SUCCESS
graph_88.json,8,3,150,56.96663
graph_89.json,60.65371775627136,29358,29254,26411,26306,559,584,0,231,60.55212068557739,SUCCESS
graph_89.json,8,3,150,60.665468
graph_9.json,0.03786921501159668,207,200,130,121,44,51,0,37,0.037008047103881836,SUCCESS
graph_9.json,8,3,20,0.03834
graph_90.json,63.447622299194336,28894,28718,26471,26316,551,584,0,237,63.35041689872742,SUCCESS
graph_90.json,8,3,150,63.459385
graph_91.json,21.022501707077026,5189,5100,4300,4235,302,336,0,254,20.99005627632141,SUCCESS
graph_91.json,8,3,170,21.03007
graph_92.json,20.846331119537354,6004,5950,5254,5208,311,336,0,255,20.813010215759277,SUCCESS
graph_92.json,8,3,170,20.854318
graph_93.json,21.525550365447998,5598,5494,4611,4534,303,336,0,258,21.49279022216797,SUCCESS
graph_93.json,8,3,170,21.53354
graph_94.json,19.92811942100525,5453,5347,4708,4569,292,336,0,253,19.896128177642822,SUCCESS
graph_94.json,8,3,170,19.935657
graph_95.json,19.66457176208496,5566,5493,4704,4606,310,336,0,250,19.631530046463013,SUCCESS
graph_95.json,8,3,170,19.672356
graph_96.json,45.488614082336426,17239,16960,15962,15652,461,501,0,253,45.41700983047485,SUCCESS
graph_96.json,8,3,170,45.499467
graph_97.json,52.03338670730591,18093,18000,15253,15159,478,501,0,271,51.95841693878174,SUCCESS
graph_97.json,8,3,170,52.044956
graph_98.json,54.733736991882324,15735,15641,14269,14181,474,501,0,271,54.659942865371704,SUCCESS
graph_98.json,8,3,170,54.745606
graph_99.json,41.682005643844604,18574,18204,17401,17125,452,501,0,246,41.611992835998535,SUCCESS
graph_99.json,8,3,170,41.692632
